time,head_sea,routine,salinity_lake,salinity_sea,ship_volume_lake_to_sea,ship_volume_sea_to_lake,t_flushing,t_level,t_open_lake,t_open_sea
1152840.0,-0.9134320466666667,-2,1.2354255915714287,26.24078668857143,,,1900.0,,,
1154740.0,-0.5455494366666667,1,1.1967526161428572,26.12320682142857,,,,60.0,,
1154920.0,-0.5455494366666667,2,1.1967526161428572,26.12320682142857,772.7,,,,420.0,
1155460.0,-0.40641902500000004,3,1.187638351,26.12486103428571,,,,320.0,,
1155900.0,-0.40641902500000004,4,1.187638351,26.12486103428571,0.0,0.0,,,,340.0
1156360.0,-0.40641902500000004,-4,1.187638351,26.12486103428571,,,2560.0,,,
1158920.0,0.0508094575,3,1.1647482087142857,26.462902885714286,,,,60.0,,
1159100.0,0.0508094575,4,1.1647482087142857,26.462902885714286,,4255.6,,,,600.0
1159820.0,0.23486661650000001,1,1.166221738,26.626817699999997,,,,240.0,,
1160180.0,0.23486661650000001,2,1.166221738,26.626817699999997,0.0,0.0,,,480.0,
1160780.0,0.23486661650000001,-2,1.166221738,26.626817699999997,,,720.0,,,
1161500.0,0.5074006666666667,1,1.176614522857143,26.863438194285713,,,,60.0,,
1161680.0,0.5074006666666667,2,1.176614522857143,26.863438194285713,2569.9,,,,440.0,
1162240.0,0.6953199416666667,3,1.188947558,26.97839165,,,,340.0,,
1162700.0,0.6953199416666667,4,1.188947558,26.97839165,0.0,0.0,,,,360.0
1163180.0,0.6953199416666667,-4,1.188947558,26.97839165,,,2280.0,,,
1165460.0,1.1964176666666666,3,1.180842042,27.33642578,,,,60.0,,
1165640.0,1.1964176666666666,4,1.180842042,27.33642578,,584.7,,,,420.0
1166180.0,1.3340367666666666,1,1.183685933,27.42611776,,,,360.0,,
1166660.0,1.3340367666666666,2,1.183685933,27.42611776,0.0,0.0,,,340.0,
1167120.0,1.3340367666666666,-2,1.183685933,27.42611776,,,1580.0,,,
1168700.0,1.509588,1,1.1987269434285714,27.584633150000002,,,,60.0,,
1168880.0,1.509588,2,1.1987269434285714,27.584633150000002,3475.1,,,,480.0,
1169480.0,1.5284678333333335,3,1.2104757171428573,27.62657791857143,,,,420.0,,
1170020.0,1.5284678333333335,4,1.2104757171428573,27.62657791857143,0.0,0.0,,,,360.0
1170500.0,1.5284678333333335,-4,1.2104757171428573,27.62657791857143,,,800.0,,,
1171300.0,1.4997276333333334,3,1.215413332,27.690856662857144,,,,60.0,,
1171480.0,1.4997276333333334,4,1.215413332,27.690856662857144,,5305.1,,,,640.0
1172240.0,1.4401363999999999,1,1.235447952,27.738792415714286,,,,380.0,,
1172740.0,1.4401363999999999,2,1.235447952,27.738792415714286,736.1,,,,940.0,
1173800.0,1.3311632,3,1.26223433,27.79335785,,,,400.0,,
1174320.0,1.3311632,4,1.26223433,27.79335785,0.0,0.0,,,,300.0
1174740.0,1.3311632,-4,1.26223433,27.79335785,,,680.0,,,
1175420.0,1.2084666666666666,3,1.2553191354285715,27.839717867142856,,,,60.0,,
1175600.0,1.2084666666666666,4,1.2553191354285715,27.839717867142856,,312.7,,,,400.0
1176120.0,1.0900370000000001,1,1.2634090524285713,27.873810632857143,,,,360.0,,
1176600.0,1.0900370000000001,2,1.2634090524285713,27.873810632857143,0.0,0.0,,,320.0,
1177040.0,1.0900370000000001,-2,1.2634090524285713,27.873810632857143,,,4220.0,,,
1181260.0,0.39090018666666665,1,1.2732581924285715,28.02549853,,,,60.0,,
1181440.0,0.39090018666666665,2,1.2732581924285715,28.02549853,1124.8,,,,400.0,
1181960.0,0.2529801666666667,3,1.2882929017142857,28.060363498571427,,,,300.0,,
1182380.0,0.2529801666666667,4,1.2882929017142857,28.060363498571427,,3555.2,,,,680.0
1183180.0,0.0848776585,1,1.3298587627142857,28.058528625714285,,,,240.0,,
1183540.0,0.0848776585,2,1.3298587627142857,28.058528625714285,0.0,0.0,,,460.0,
1184120.0,0.0848776585,-2,1.3298587627142857,28.058528625714285,,,920.0,,,
1185040.0,-0.15124879549999998,1,1.360847319857143,28.095506664285715,,,,60.0,,
1185220.0,-0.15124879549999998,2,1.360847319857143,28.095506664285715,563.5,,,,440.0,
1185780.0,-0.2782041083333333,3,1.3646523782857143,28.049440654285714,,,,280.0,,
1186180.0,-0.2782041083333333,4,1.3646523782857143,28.049440654285714,,7111.9,,,,1980.0
1188280.0,-0.6070597766666666,1,1.3794309071428572,27.707456045714284,,,,580.0,,
1188980.0,-0.6070597766666666,2,1.3794309071428572,27.707456045714284,2330.0,,,,960.0,
1190060.0,-0.73942952,3,1.3663725514285714,27.518790377142857,,,,340.0,,
1190520.0,-0.73942952,4,1.3663725514285714,27.518790377142857,,1854.8,,,,1520.0
1192160.0,-0.8535169300000002,1,1.3289619511428572,27.152151651428568,,,,640.0,,
1192920.0,-0.8535169300000002,2,1.3289619511428572,27.152151651428568,2164.1,,,,1020.0,
1194060.0,-0.85801108,3,1.3129637920000001,26.93437003857143,,,,360.0,,
1194540.0,-0.85801108,4,1.3129637920000001,26.93437003857143,,2384.4,,,,640.0
1195300.0,-0.7955426616666667,1,1.2985307828571429,26.755556647142857,,,,640.0,,
1196060.0,-0.7955426616666667,2,1.2985307828571429,26.755556647142857,0.0,0.0,,,360.0,
1196540.0,-0.7955426616666667,-2,1.2985307828571429,26.755556647142857,,,3400.0,,,
1199940.0,-0.32755081999999996,1,1.237885611,26.506873811428573,,,,60.0,,
1200120.0,-0.32755081999999996,2,1.237885611,26.506873811428573,671.3,,,,360.0,
1200600.0,-0.21931472,3,1.2301148342857142,26.502336500000002,,,,300.0,,
1201020.0,-0.21931472,4,1.2301148342857142,26.502336500000002,,749.9,,,,620.0
1201760.0,-0.08725214366666667,1,1.2290702204285715,26.61136681857143,,,,240.0,,
1202120.0,-0.08725214366666667,2,1.2290702204285715,26.61136681857143,0.0,0.0,,,340.0,
1202580.0,-0.08725214366666667,-2,1.2290702204285715,26.61136681857143,,,780.0,,,
1203360.0,0.09020276499999999,1,1.2459113597142857,26.794355394285716,,,,60.0,,
1203540.0,0.09020276499999999,2,1.2459113597142857,26.794355394285716,1089.9,,,,400.0,
1204060.0,0.21828720899999998,3,1.2499896972857143,26.902029307142858,,,,260.0,,
1204440.0,0.21828720899999998,4,1.2499896972857143,26.902029307142858,0.0,0.0,,,,340.0
1204900.0,0.21828720899999998,-4,1.2499896972857143,26.902029307142858,,,1440.0,,,
1206340.0,0.5605838833333333,3,1.242271423,27.16773605,,,,60.0,,
1206520.0,0.5605838833333333,4,1.242271423,27.16773605,,2388.9,,,,440.0
1207080.0,0.7352917,1,1.237504363,27.27313042,,,,300.0,,
1207500.0,0.7352917,2,1.237504363,27.27313042,1522.3,,,,360.0,
1207980.0,1.086692,3,1.228957415,27.50618362,,,,1500.0,,
1209600.0,1.086692,4,1.228957415,27.50618362,,614.6,,,,440.0
1210160.0,1.2180890666666668,1,1.229523795142857,27.567960195714285,,,,360.0,,
1210640.0,1.2180890666666668,2,1.229523795142857,27.567960195714285,1522.3,,,,760.0,
1211520.0,1.3497400333333334,3,1.2486406738571427,27.649912155714286,,,,400.0,,
1212040.0,1.3497400333333334,4,1.2486406738571427,27.649912155714286,,614.6,,,,400.0
1212560.0,1.362634,1,1.2494597265714287,27.786990304285712,,,,2700.0,,
1215380.0,1.362634,2,1.2494597265714287,27.786990304285712,2500.4,,,,780.0,
1216280.0,1.2772940000000002,3,1.2857079162857143,27.85826710285714,,,,400.0,,
1216800.0,1.2772940000000002,4,1.2857079162857143,27.85826710285714,0.0,0.0,,,,420.0
1217340.0,1.2772940000000002,-4,1.2857079162857143,27.85826710285714,,,4960.0,,,
1222300.0,0.5936985333333333,3,1.283221126,28.05334282,,,,60.0,,
1222480.0,0.5936985333333333,4,1.283221126,28.05334282,,2824.1,,,,460.0
1223060.0,0.4475317833333333,1,1.2819955515714285,28.07350839571429,,,,300.0,,
1223480.0,0.4475317833333333,2,1.2819955515714285,28.07350839571429,2500.4,,,,380.0,
1223980.0,-1.3610571500000002,3,1.137083734857143,26.633727212857146,,,,13240.0,,
1237340.0,-1.3610571500000002,4,1.137083734857143,26.633727212857146,,2801.3,,,,740.0
1238200.0,-1.4344636,1,1.1176651207142858,26.349097934285716,,,,720.0,,
1239040.0,-1.4344636,2,1.1176651207142858,26.349097934285716,0.0,0.0,,,520.0,
1239680.0,-1.4344636,-2,1.1176651207142858,26.349097934285716,,,480.0,,,
1240160.0,-1.4368265666666669,1,1.1009827511428572,26.102264132857144,,,,60.0,,
1240340.0,-1.4368265666666669,2,1.1009827511428572,26.102264132857144,623.2,,,,440.0,
1240900.0,-1.3881866666666667,3,1.0878782272857144,25.971913744285715,,,,420.0,,
1241440.0,-1.3881866666666667,4,1.0878782272857144,25.971913744285715,,1181.9,,,,540.0
1242100.0,-1.2391927333333332,1,1.071882027,25.832499364285713,,,,720.0,,
1242940.0,-1.2391927333333332,2,1.071882027,25.832499364285713,1099.9,,,,660.0,
1243720.0,-1.0437574,3,1.0599817547142858,25.77905791142857,,,,380.0,,
1244220.0,-1.0437574,4,1.0599817547142858,25.77905791142857,0.0,0.0,,,,320.0
1244660.0,-1.0437574,-4,1.0599817547142858,25.77905791142857,,,1460.0,,,
1246120.0,-0.6836896833333332,3,1.0389201644285713,25.78360285142857,,,,60.0,,
1246300.0,-0.6836896833333332,4,1.0389201644285713,25.78360285142857,,2096.0,,,,520.0
1246940.0,-0.45210722000000003,1,1.03179666,25.857288904285717,,,,580.0,,
1247640.0,-0.45210722000000003,2,1.03179666,25.857288904285717,0.0,0.0,,,380.0,
1248140.0,-0.45210722000000003,-2,1.03179666,25.857288904285717,,,3940.0,,,
1252080.0,0.42494805,1,1.021530406857143,26.59647233142857,,,,60.0,,
1252260.0,0.42494805,2,1.021530406857143,26.59647233142857,235.7,,,,540.0,
1252920.0,0.6530590066666667,3,1.0180349347142856,26.792918887142857,,,,320.0,,
1253360.0,0.6530590066666667,4,1.0180349347142856,26.792918887142857,0.0,0.0,,,,420.0
1253900.0,0.6530590066666667,-4,1.0180349347142856,26.792918887142857,,,600.0,,,
1254500.0,0.8977218433333334,3,1.012308598,26.96349525,,,,60.0,,
1254680.0,0.8977218433333334,4,1.012308598,26.96349525,,1809.0,,,,1140.0
1255940.0,1.142403,1,1.0074948582857144,27.133232658571426,,,,340.0,,
1256400.0,1.142403,2,1.0074948582857144,27.133232658571426,2437.4,,,,820.0,
1257340.0,1.2616729833333333,3,1.0362942561428572,27.224803105714287,,,,400.0,,
1257860.0,1.2616729833333333,4,1.0362942561428572,27.224803105714287,,1604.9,,,,1560.0
1259540.0,1.3067205000000002,1,1.0564025807142858,27.35524013857143,,,,360.0,,
1260020.0,1.3067205000000002,2,1.0564025807142858,27.35524013857143,0.0,0.0,,,420.0,
1260560.0,1.3067205000000002,-2,1.0564025807142858,27.35524013857143,,,440.0,,,
1261000.0,1.2743855,1,1.0681799484285714,27.400611604285714,,,,60.0,,
1261180.0,1.2743855,2,1.0681799484285714,27.400611604285714,4028.8,,,,840.0,
1262140.0,1.1956584,3,1.112626229142857,27.461783817142855,,,,380.0,,
1262640.0,1.1956584,4,1.112626229142857,27.461783817142855,,1604.9,,,,460.0
1263220.0,0.9810172366666666,1,1.1218638248571429,27.581566674285714,,,,1740.0,,
1265080.0,0.9810172366666666,2,1.1218638248571429,27.581566674285714,6996.4,,,,1480.0,
1266680.0,0.70795795,3,1.2090466020000001,27.67506599,,,,340.0,,
1267140.0,0.70795795,4,1.2090466020000001,27.67506599,,4687.7,,,,1460.0
1268720.0,0.4270039,1,1.2837423941428572,27.73169136285714,,,,280.0,,
1269120.0,0.4270039,2,1.2837423941428572,27.73169136285714,3300.5,,,,1280.0,
1270520.0,0.180822106,3,1.327699184,27.77908707,,,,280.0,,
1270920.0,0.180822106,4,1.327699184,27.77908707,,7356.6,,,,1140.0
1272180.0,-0.03774111199999999,1,1.3491102628571428,27.822324475714286,,,,240.0,,
1272540.0,-0.03774111199999999,2,1.3491102628571428,27.822324475714286,2941.1,,,,1820.0,
1274480.0,-0.3515243233333333,3,1.4604559625714284,27.777619227142857,,,,320.0,,
1274920.0,-0.3515243233333333,4,1.4604559625714284,27.777619227142857,,3713.9,,,,1340.0
1276380.0,-0.5952349566666667,1,1.4282050130000001,27.50922585,,,,580.0,,
1277080.0,-0.5952349566666667,2,1.4282050130000001,27.50922585,0.0,0.0,,,660.0,
1277860.0,-0.5952349566666667,-2,1.4282050130000001,27.50922585,,,460.0,,,
1278320.0,-0.724691825,1,1.4078480855714284,27.32830020714286,,,,60.0,,
1278500.0,-0.724691825,2,1.4078480855714284,27.32830020714286,251.9,,,,380.0,
1279000.0,-0.7953178750000001,3,1.399288654,27.21067047,,,,340.0,,
1279460.0,-0.7953178750000001,4,1.399288654,27.21067047,,1004.8,,,,540.0
1280120.0,-0.8591194400000001,1,1.3714622604285713,27.013710835714285,,,,640.0,,
1280880.0,-0.8591194400000001,2,1.3714622604285713,27.013710835714285,251.9,,,,260.0,
1281260.0,-0.8765447683333333,3,1.358548454,26.905250552857144,,,,360.0,,
1281740.0,-0.8765447683333333,4,1.358548454,26.905250552857144,,355.2,,,,380.0
1282240.0,-0.869494645,1,1.334345459857143,26.749720435714284,,,,660.0,,
1283020.0,-0.869494645,2,1.334345459857143,26.749720435714284,0.0,0.0,,,320.0,
1283460.0,-0.869494645,-2,1.334345459857143,26.749720435714284,,,3120.0,,,
1286580.0,-0.6135240000000001,1,1.2747691187142856,26.39830889,,,,60.0,,
1286760.0,-0.6135240000000001,2,1.2747691187142856,26.39830889,3296.8,,,,660.0,
1287540.0,-0.43949758499999997,3,1.265037485857143,26.380650382857144,,,,320.0,,
1287980.0,-0.43949758499999997,4,1.265037485857143,26.380650382857144,0.0,0.0,,,,480.0
1288580.0,-0.43949758499999997,-4,1.265037485857143,26.380650382857144,,,820.0,,,
1289400.0,-0.20872822500000002,3,1.2438189475714285,26.38794244857143,,,,60.0,,
1289580.0,-0.20872822500000002,4,1.2438189475714285,26.38794244857143,,634.0,,,,880.0
1290580.0,-0.023424084333333317,1,1.243543625,26.54590607,,,,240.0,,
1290940.0,-0.023424084333333317,2,1.243543625,26.54590607,2433.6,,,,740.0,
1291800.0,0.14426920399999998,3,1.261653252857143,26.72511264,,,,240.0,,
1292160.0,0.14426920399999998,4,1.261653252857143,26.72511264,0.0,0.0,,,,360.0
1292640.0,0.14426920399999998,-4,1.261653252857143,26.72511264,,,1080.0,,,
1293720.0,0.41538837500000003,3,1.2526564597142857,26.96728134,,,,60.0,,
1293900.0,0.41538837500000003,4,1.2526564597142857,26.96728134,,1212.3,,,,620.0
1294640.0,0.6217316233333334,1,1.2556780065714286,27.113283702857146,,,,300.0,,
1295060.0,0.6217316233333334,2,1.2556780065714286,27.113283702857146,0.0,0.0,,,440.0,
1295620.0,0.6217316233333334,-2,1.2556780065714286,27.113283702857146,,,5300.0,,,
1300920.0,1.6883955,1,1.2134726557142856,27.768931248571427,,,,60.0,,
1301100.0,1.6883955,2,1.2134726557142856,27.768931248571427,599.6,,,,420.0,
1301640.0,1.80101735,3,1.20725865,27.843770161428573,,,,460.0,,
1302220.0,1.80101735,4,1.20725865,27.843770161428573,,1840.0,,,,340.0
1302680.0,1.87563085,1,1.1999789305714286,27.853129252857144,,,,1060.0,,
1303860.0,1.87563085,2,1.1999789305714286,27.853129252857144,3173.6,,,,460.0,
1304440.0,1.8719216,3,1.3012702465714285,27.91144370714286,,,,480.0,,
1305040.0,1.8719216,4,1.3012702465714285,27.91144370714286,,1840.0,,,,640.0
1305800.0,1.8173424999999999,1,1.2980157481428571,27.900810240000002,,,,440.0,,
1306360.0,1.8173424999999999,2,1.2980157481428571,27.900810240000002,7035.0,,,,2320.0,
1308800.0,1.5681218666666668,3,1.4413070508571428,27.97892624714286,,,,440.0,,
1309360.0,1.5681218666666668,4,1.4413070508571428,27.97892624714286,,4332.2,,,,1280.0
1310760.0,1.3118520666666666,1,1.4469993285714287,27.982142585714282,,,,400.0,,
1311280.0,1.3118520666666666,2,1.4469993285714287,27.982142585714282,754.0,,,,680.0,
1312080.0,1.1047044833333333,3,1.5311546834285712,28.006781438571426,,,,380.0,,
1312580.0,1.1047044833333333,4,1.5311546834285712,28.006781438571426,,613.9,,,,660.0
1313360.0,0.9018564333333333,1,1.5638877495714285,28.037040162857142,,,,360.0,,
1313840.0,0.9018564333333333,2,1.5638877495714285,28.037040162857142,754.0,,,,340.0,
1314300.0,-0.16110596933333332,3,1.5522959914285712,28.287905015714287,,,,6560.0,,
1320980.0,-0.16110596933333332,4,1.5522959914285712,28.287905015714287,,136.6,,,,340.0
1321440.0,-0.26975319,1,1.5377311708571428,28.21614101714286,,,,400.0,,
1321960.0,-0.26975319,2,1.5377311708571428,28.21614101714286,3878.6,,,,500.0,
1322580.0,-0.36814484999999997,3,1.576979876,28.01870918,,,,300.0,,
1323000.0,-0.36814484999999997,4,1.576979876,28.01870918,0.0,0.0,,,,380.0
1323500.0,-0.36814484999999997,-4,1.576979876,28.01870918,,,1320.0,,,
1324820.0,-0.5061183333333333,3,1.512180618,27.527619224285715,,,,60.0,,
1325000.0,-0.5061183333333333,4,1.512180618,27.527619224285715,,1143.0,,,,400.0
1325520.0,-0.5491390500000001,1,1.4824767794285714,27.255167277142856,,,,560.0,,
1326200.0,-0.5491390500000001,2,1.4824767794285714,27.255167277142856,3025.8,,,,1180.0,
1327500.0,-0.5350562333333334,3,1.441634722857143,26.85282925142857,,,,320.0,,
1327940.0,-0.5350562333333334,4,1.441634722857143,26.85282925142857,,4011.5,,,,1460.0
1329520.0,-0.3560582733333333,1,1.392517362142857,26.498312267142857,,,,520.0,,
1330160.0,-0.3560582733333333,2,1.392517362142857,26.498312267142857,1234.5,,,,1180.0,
1331460.0,-0.128481815,3,1.3586367369999999,26.35791016,,,,240.0,,
1331820.0,-0.128481815,4,1.3586367369999999,26.35791016,,2746.8,,,,1200.0
1333140.0,0.0927913625,1,1.3643347019999998,26.54682541,,,,240.0,,
1333500.0,0.0927913625,2,1.3643347019999998,26.54682541,2807.8,,,,1180.0,
1334800.0,0.2910356,3,1.3720822335714287,26.71286474142857,,,,300.0,,
1335220.0,0.2910356,4,1.3720822335714287,26.71286474142857,,2315.6,,,,1140.0
1336480.0,0.48696601666666667,1,1.4199260642857143,26.87866892142857,,,,300.0,,
1336900.0,0.48696601666666667,2,1.4199260642857143,26.87866892142857,0.0,0.0,,,360.0,
1337380.0,0.48696601666666667,-2,1.4199260642857143,26.87866892142857,,,1000.0,,,
1338380.0,0.70620094,1,1.4102468324285715,27.074023928571428,,,,60.0,,
1338560.0,0.70620094,2,1.4102468324285715,27.074023928571428,3569.9,,,,1600.0,
1340280.0,1.04115329,3,1.4311532974285712,27.320289338571428,,,,360.0,,
1340760.0,1.04115329,4,1.4311532974285712,27.320289338571428,,3150.9,,,,1640.0
1342520.0,1.4515778,1,1.4742261171428572,27.445299695714287,,,,400.0,,
1343040.0,1.4515778,2,1.4742261171428572,27.445299695714287,3931.0,,,,2080.0,
1345240.0,1.9012219000000001,3,1.896397591,27.70550156,,,,460.0,,
1345820.0,1.9012219000000001,4,1.896397591,27.70550156,,5630.6,,,,1640.0
1347580.0,2.0347029500000002,1,1.8780799929999998,27.76778548142857,,,,480.0,,
1348180.0,2.0347029500000002,2,1.8780799929999998,27.76778548142857,1289.2,,,,1120.0,
1349420.0,1.9625031499999999,3,2.055994987,27.85226631,,,,480.0,,
1350020.0,1.9625031499999999,4,2.055994987,27.85226631,,6304.2,,,,1300.0
1351440.0,1.7877206666666667,1,2.1759591780000003,27.90933417857143,,,,460.0,,
1352020.0,1.7877206666666667,2,2.1759591780000003,27.90933417857143,1289.2,,,,560.0,
1352700.0,1.569189,3,2.266439915,27.97454643,,,,1120.0,,
1353940.0,1.569189,4,2.266439915,27.97454643,,4837.1,,,,1240.0
1355300.0,1.2763274,1,2.3022984437142857,28.03428895142857,,,,400.0,,
1355820.0,1.2763274,2,2.3022984437142857,28.03428895142857,6020.0,,,,600.0,
1356540.0,0.9858521949999999,3,2.4233325212857144,28.09086390857143,,,,760.0,,
1357420.0,0.9858521949999999,4,2.4233325212857144,28.09086390857143,,6915.6,,,,1380.0
1358920.0,0.6292849116666667,1,2.4153138224285717,28.098885942857144,,,,340.0,,
1359380.0,0.6292849116666667,2,2.4153138224285717,28.098885942857144,6020.0,,,,1980.0,
1361480.0,0.1788009,3,2.7718708177142855,28.173710412857144,,,,280.0,,
1361880.0,0.1788009,4,2.7718708177142855,28.173710412857144,,3458.0,,,,1260.0
1363260.0,-0.1336113495,1,2.7696791378571426,28.135214941428572,,,,240.0,,
1363620.0,-0.1336113495,2,2.7696791378571426,28.135214941428572,6627.2,,,,2260.0,
1366000.0,-0.61725534,3,2.864545584,27.76955005285714,,,,320.0,,
1366440.0,-0.61725534,4,2.864545584,27.76955005285714,,7061.7,,,,1400.0
1367960.0,-0.9665920800000001,1,2.6600712365714285,27.13669231857143,,,,640.0,,
1368720.0,-0.9665920800000001,2,2.6600712365714285,27.13669231857143,7856.6,,,,1160.0,
1370000.0,-1.2028274166666666,3,2.5484333717142857,26.75495202571429,,,,380.0,,
1370500.0,-1.2028274166666666,4,2.5484333717142857,26.75495202571429,,3430.0,,,,1260.0
1371880.0,-1.4300131666666664,1,2.364080429,26.08531189,,,,700.0,,
1372700.0,-1.4300131666666664,2,2.364080429,26.08531189,2124.6,,,,700.0,
1373520.0,-1.5210146500000001,3,2.288320302857143,25.81268583,,,,420.0,,
1374060.0,-1.5210146500000001,4,2.288320302857143,25.81268583,,2096.0,,,,1000.0
1375180.0,-1.5449249,1,2.141900096285714,25.28155027142857,,,,740.0,,
1376040.0,-1.5449249,2,2.141900096285714,25.28155027142857,5955.6,,,,1120.0,
1377280.0,-1.4597343333333332,3,2.0529978952857144,24.975343702857142,,,,420.0,,
1377820.0,-1.4597343333333332,4,2.0529978952857144,24.975343702857142,,5886.7,,,,1300.0
1379240.0,-1.16042474,1,1.9505131242857143,24.769259861428573,,,,700.0,,
1380060.0,-1.16042474,2,1.9505131242857143,24.769259861428573,8490.6,,,,1540.0,
1381720.0,-0.8044332933333332,3,1.856727668142857,24.73645918857143,,,,340.0,,
1382180.0,-0.8044332933333332,4,1.856727668142857,24.73645918857143,0.0,0.0,,,,800.0
1383100.0,-0.8044332933333332,-4,1.856727668142857,24.73645918857143,,,1000.0,,,
1384100.0,-0.47334332,3,1.771440114142857,24.727373398571427,,,,60.0,,
1384280.0,-0.47334332,4,1.771440114142857,24.727373398571427,,2255.9,,,,440.0
1384840.0,-0.25892463499999996,1,1.743642892,24.903107509999998,,,,500.0,,
1385460.0,-0.25892463499999996,2,1.743642892,24.903107509999998,0.0,0.0,,,360.0,
1385940.0,-0.25892463499999996,-2,1.743642892,24.903107509999998,,,1980.0,,,
1387920.0,0.343098525,1,1.702687263,25.58697128,,,,60.0,,
1388100.0,0.343098525,2,1.702687263,25.58697128,6106.7,,,,1400.0,
1389620.0,0.78939804,3,1.691062093,26.06087930142857,,,,340.0,,
1390080.0,0.78939804,4,1.691062093,26.06087930142857,,3457.1,,,,940.0
1391140.0,1.0218939666666667,1,1.702826977,26.28799248,,,,340.0,,
1391600.0,1.0218939666666667,2,1.702826977,26.28799248,2356.2,,,,1380.0,
1393100.0,1.153672,3,1.723722492,26.524017877142857,,,,380.0,,
1393600.0,1.153672,4,1.723722492,26.524017877142857,,3457.1,,,,300.0
1394020.0,1.1627922666666668,1,1.713111741,26.565585815714286,,,,580.0,,
1394720.0,1.1627922666666668,2,1.713111741,26.565585815714286,554.7,,,,420.0,
1395260.0,1.1392936,3,1.7272331882857141,26.664938250000002,,,,380.0,,
1395760.0,1.1392936,4,1.7272331882857141,26.664938250000002,,2527.8,,,,340.0
1396220.0,0.9647705983333333,1,1.7532920837142856,26.846053535714287,,,,1800.0,,
1398140.0,0.9647705983333333,2,1.7532920837142856,26.846053535714287,2054.8,,,,460.0,
1398720.0,0.8447695,3,1.7543194804285713,26.93048667857143,,,,360.0,,
1399200.0,0.8447695,4,1.7543194804285713,26.93048667857143,0.0,0.0,,,,360.0
1399680.0,0.8447695,-4,1.7543194804285713,26.93048667857143,,,720.0,,,
1400400.0,0.6516546350000001,3,1.732571755,27.018725535714285,,,,60.0,,
1400580.0,0.6516546350000001,4,1.732571755,27.018725535714285,,2527.8,,,,440.0
1401140.0,0.50034337,1,1.7352753027142858,27.077742442857144,,,,300.0,,
1401560.0,0.50034337,2,1.7352753027142858,27.077742442857144,0.0,0.0,,,360.0,
1402040.0,0.50034337,-2,1.7352753027142858,27.077742442857144,,,2140.0,,,
1404180.0,0.057963918,1,1.679652691,27.21993527857143,,,,60.0,,
1404360.0,0.057963918,2,1.679652691,27.21993527857143,2949.3,,,,460.0,
1404940.0,-0.086664095,3,1.676718882,27.23492677285714,,,,240.0,,
1405300.0,-0.086664095,4,1.676718882,27.23492677285714,0.0,0.0,,,,380.0
1405800.0,-0.086664095,-4,1.676718882,27.23492677285714,,,840.0,,,
1406640.0,-0.32236304,3,1.6498183012857142,27.12420899714286,,,,60.0,,
1406820.0,-0.32236304,4,1.6498183012857142,27.12420899714286,,1437.2,,,,1000.0
1407940.0,-0.6040625333333334,1,1.610318609857143,26.85599736,,,,540.0,,
1408600.0,-0.6040625333333334,2,1.610318609857143,26.85599736,1128.1,,,,1060.0,
1409780.0,-0.8606028800000001,3,1.56316793,26.513969418571428,,,,340.0,,
1410240.0,-0.8606028800000001,4,1.56316793,26.513969418571428,0.0,0.0,,,,340.0
1410700.0,-0.8606028800000001,-4,1.56316793,26.513969418571428,,,540.0,,,
1411240.0,-1.0341792333333335,3,1.5248979842857142,26.24921117285714,,,,60.0,,
1411420.0,-1.0341792333333335,4,1.5248979842857142,26.24921117285714,,463.9,,,,420.0
1411960.0,-1.2097742,1,1.4837199615714287,25.981319977142856,,,,680.0,,
1412760.0,-1.2097742,2,1.4837199615714287,25.981319977142856,0.0,0.0,,,340.0,
1413220.0,-1.2097742,-2,1.4837199615714287,25.981319977142856,,,480.0,,,
1413700.0,-1.3348926666666667,1,1.451740367,25.728158405714286,,,,60.0,,
1413880.0,-1.3348926666666667,2,1.451740367,25.728158405714286,2097.3,,,,1800.0,
1415800.0,-1.51812565,3,1.397077986,25.36087771857143,,,,420.0,,
1416340.0,-1.51812565,4,1.397077986,25.36087771857143,,1992.4,,,,2240.0
1418700.0,-1.5648930333333333,1,1.320829578857143,24.95001357,,,,740.0,,
1419560.0,-1.5648930333333333,2,1.320829578857143,24.95001357,7258.9,,,,1540.0,
1421220.0,-1.4013030833333333,3,1.2769574264285715,24.77240426,,,,400.0,,
1421740.0,-1.4013030833333333,4,1.2769574264285715,24.77240426,,6971.1,,,,1620.0
1423480.0,-0.9777390700000002,1,1.228389433142857,24.80879620142857,,,,680.0,,
1424280.0,-0.9777390700000002,2,1.228389433142857,24.80879620142857,7258.9,,,,620.0,
1425020.0,-0.7759016900000001,3,1.203828335,24.72722054,,,,340.0,,
1425480.0,-0.7759016900000001,4,1.203828335,24.72722054,,7706.2,,,,680.0
1426280.0,-0.5195247666666667,1,1.1781612295714288,24.811793467142856,,,,600.0,,
1427000.0,-0.5195247666666667,2,1.1781612295714288,24.811793467142856,522.0,,,,480.0,
1427600.0,-0.32994050416666665,3,1.168288928857143,24.92685344857143,,,,300.0,,
1428020.0,-0.32994050416666665,4,1.168288928857143,24.92685344857143,,4179.9,,,,1240.0
1429380.0,0.05648766250000001,1,1.1524015154285714,25.219127925714286,,,,240.0,,
1429740.0,0.05648766250000001,2,1.1524015154285714,25.219127925714286,522.0,,,,720.0,
1430580.0,0.3797375166666667,3,1.1486487731428572,25.623116355714284,,,,320.0,,
1431020.0,0.3797375166666667,4,1.1486487731428572,25.623116355714284,,7928.2,,,,760.0
